13,50,,,,,
13,50,,,,,
13,50,,,,,
13,50,,,,,
13,50,,,,,
2,50,,,,,
2,50,,,,,
2,50,,,,,
2,50,,,,,
2,50,,,,,
2,50,,,,,
6,50,,,,,
6,50,,,,,
6,50,,,,,
6,50,,,,,
6,50,,,,,
6,50,,,,,
13,50,,,,,
13,50,,,,,
13,50,,,,,
13,50,,,,,
13,50,,,,,
13,50,,,,,
13,50,,,,,
13,50,,,,,
13,50,,,,,
13,50,,,,,
13,50,,,,,
13,50,,,,,
2,50,,,,,
2,50,,,,,
2,50,,,,,
2,50,,,,,
2,50,,,,,
2,50,,,,,
17,50,,,,,
17,50,,,,,
17,50,,,,,
17,50,,,,,
17,50,,,,,
17,50,,,,,
10,50,,,,,
10,50,,,,,
10,50,,,,,
10,50,,,,,
10,50,,,,,
10,50,,,,,
0,50,,,,,
0,50,,,,,
0,50,,,,,
0,50,,,,,
0,50,,,,,
0,50,,,,,
0,50,,,,,
0,50,,,,,
0,50,,,,,
0,50,,,,,
0,50,,,,,
0,50,,,,,
0,50,,,,,
0,50,,,,,
0,50,,,,,
0,50,,,,,
0,50,,,,,
0,50,,,,,
13,50,,,,,
13,50,,,,,
13,50,,,,,
13,50,,,,,
13,50,,,,,
13,50,,,,,
15,50,,,,,
15,50,,,,,
15,50,,,,,
15,50,,,,,
15,50,,,,,
15,50,,,,,
8,50,,,,,
8,50,,,,,
8,50,,,,,
8,50,,,,,
8,50,,,,,
8,50,,,,,
8,50,,,,,
8,50,,,,,
8,50,,,,,
8,50,,,,,
8,50,,,,,
8,50,,,,,
6,50,,,,,
6,50,,,,,
6,50,,,,,
6,50,,,,,
6,50,,,,,
6,50,,,,,
2,50,,,,,
2,50,,,,,
2,50,,,,,
2,50,,,,,
2,50,,,,,
2,50,,,,,
19,50,,,,,
19,50,,,,,
19,50,,,,,
19,50,,,,,
19,50,,,,,
19,50,,,,,
30,50,,,,,
30,50,,,,,
30,50,,,,,
30,50,,,,,
30,50,,,,,
30,50,,,,,
41,50,,,,,
41,50,,,,,
41,50,,,,,
41,50,,,,,
41,50,,,,,
41,50,,,,,
21,50,,,,,
21,50,,,,,
21,50,,,,,
21,50,,,,,
21,50,,,,,
21,50,,,,,
23,50,,,,,
23,50,,,,,
23,50,,,,,
23,50,,,,,
23,50,,,,,
23,50,,,,,
32,50,,,,,
32,31,,,,,
32,31,,,,,
32,31,,,,,
32,16,,,,,
32,16,,,,,
52,16,,,,,
52,9,,,,,
52,9,,,,,
52,9,,,,,
52,5,,,,,
52,5,,,,,
41,5,,,,,
41,3,,,,,
41,3,,,,,
41,3,,,,,
41,2,,,,,
41,2,,,,,
17,2,,,,,
17,2,,,,,
17,2,,,,,
17,2,,,,,
17,2,,,,,
17,2,,,,,
10,2,,,,,
10,2,,,,,
10,2,,,,,
10,2,,,,,
10,2,,,,,
10,2,,,,,
13,2,,,,,
13,2,,,,,
13,2,,,,,
13,2,,,,,
13,2,,,,,
13,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
13,2,,,,,
13,2,,,,,
13,2,,,,,
13,2,,,,,
13,2,,,,,
13,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
2,2,,,,,
2,2,,,,,
2,2,,,,,
2,2,,,,,
2,2,,,,,
2,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
4,2,,,,,
4,2,,,,,
4,2,,,,,
4,2,,,,,
4,2,,,,,
4,2,,,,,
4,2,,,,,
4,2,,,,,
4,2,,,,,
4,2,,,,,
4,2,,,,,
4,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
2,2,,,,,
2,2,,,,,
2,2,,,,,
2,2,,,,,
2,2,,,,,
2,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
17,2,,,,,
17,2,,,,,
17,2,,,,,
17,3,,,,,
17,3,,,,,
17,3,,,,,
28,3,,,,,
28,3,,,,,
28,3,,,,,
28,3,,,,,
28,3,,,,,
28,3,,,,,
45,3,,,,,
45,3,,,,,
45,3,,,,,
45,3,,,,,
45,3,,,,,
45,3,,,,,
39,3,,,,,
39,3,,,,,
39,3,,,,,
39,3,,,,,
39,3,,,,,
39,3,,,,,
63,3,,,,,
63,3,,,,,
63,3,,,,,
63,3,,,,,
63,3,,,,,
63,3,,,,,
65,3,,,,,
65,3,,,,,
65,3,,,,,
65,3,,,,,
65,3,,,,,
65,3,,,,,
71,3,,,,,
71,3,,,,,
71,3,,,,,
71,3,,,,,
71,3,,,,,
71,3,,,,,
63,3,,,,,
63,3,,,,,
63,3,,,,,
63,3,,,,,
63,3,,,,,
63,3,,,,,
47,3,,,,,
47,3,,,,,
47,3,,,,,
47,3,,,,,
47,3,,,,,
47,3,,,,,
52,3,,,,,
52,3,,,,,
52,3,,,,,
52,3,,,,,
52,3,,,,,
52,3,,,,,
58,3,,,,,
58,3,,,,,
58,3,,,,,
58,3,,,,,
58,3,,,,,
58,3,,,,,
47,3,,,,,
47,3,,,,,
47,3,,,,,
47,3,,,,,
47,3,,,,,
47,3,,,,,
52,3,,,,,
52,3,,,,,
52,3,,,,,
52,3,,,,,
52,3,,,,,
52,3,,,,,
36,3,,,,,
36,3,,,,,
36,3,,,,,
36,3,,,,,
36,3,,,,,
36,3,,,,,
39,3,,,,,
39,3,,,,,
39,3,,,,,
39,3,,,,,
39,3,,,,,
39,3,,,,,
45,3,,,,,
45,3,,,,,
45,3,,,,,
45,3,,,,,
45,3,,,,,
45,3,,,,,
67,3,,,,,
67,3,,,,,
67,3,,,,,
67,4,,,,,
67,4,,,,,
67,4,,,,,
63,4,,,,,
63,4,,,,,
63,4,,,,,
63,4,,,,,
63,4,,,,,
63,4,,,,,
67,4,,,,,
67,4,,,,,
67,5,,,,,
67,5,,,,,
67,5,,,,,
67,5,,,,,
71,5,,,,,
71,5,,,,,
71,5,,,,,
71,5,,,,,
71,5,,,,,
71,5,,,,,
65,5,,,,,
65,5,,,,,
65,5,,,,,
65,5,,,,,
65,5,,,,,
65,5,,,,,
67,5,,,,,
67,5,,,,,
67,5,,,,,
67,5,,,,,
67,5,,,,,
67,5,,,,,
102,5,,,,,
102,5,,,,,
102,5,,,,,
102,5,,,,,
102,5,,,,,
102,5,,,,,
108,5,,,,,
108,5,,,,,
108,5,,,,,
108,5,,,,,
108,5,,,,,
108,5,,,,,
143,5,,,,,
143,5,,,,,
143,5,,,,,
143,5,,,,,
143,5,,,,,
143,5,,,,,
143,5,,,,,
143,5,,,,,
143,5,,,,,
143,5,,,,,
143,5,,,,,
143,5,,,,,
128,5,,,,,
128,5,,,,,
128,5,,,,,
128,5,,,,,
128,5,,,,,
128,5,,,,,
117,5,,,,,
117,5,,,,,
117,5,,,,,
117,5,,,,,
117,5,,,,,
117,5,,,,,
119,5,,,,,
119,5,,,,,
119,5,,,,,
119,5,,,,,
119,5,,,,,
119,5,,,,,
108,5,,,,,
108,5,,,,,
108,5,,,,,
108,5,,,,,
108,5,,,,,
108,5,,,,,
102,5,,,,,
102,5,,,,,
102,5,,,,,
102,5,,,,,
102,5,,,,,
102,5,,,,,
117,5,,,,,
117,5,,,,,
117,6,,,,,
117,6,,,,,
117,6,,,,,
117,6,,,,,
104,6,,,,,
104,6,,,,,
104,6,,,,,
104,6,,,,,
104,6,,,,,
104,6,,,,,
95,6,,,,,
95,6,,,,,
95,6,,,,,
95,6,,,,,
95,6,,,,,
95,6,,,,,
67,6,,,,,
67,6,,,,,
67,6,,,,,
67,6,,,,,
67,6,,,,,
67,6,,,,,
71,6,,,,,
71,6,,,,,
71,6,,,,,
71,6,,,,,
71,6,,,,,
71,6,,,,,
128,6,,,,,
128,6,,,,,
128,6,,,,,
128,6,,,,,
128,6,,,,,
128,6,,,,,
173,6,,,,,
173,6,,,,,
173,6,,,,,
173,6,,,,,
173,6,,,,,
173,6,,,,,
158,6,,,,,
158,6,,,,,
158,6,,,,,
158,6,,,,,
158,6,,,,,
158,6,,,,,
171,6,,,,,
171,6,,,,,
171,6,,,,,
171,6,,,,,
171,6,,,,,
171,6,,,,,
165,6,,,,,
165,6,,,,,
165,6,,,,,
165,6,,,,,
165,6,,,,,
165,6,,,,,
143,6,,,,,
143,6,,,,,
143,6,,,,,
143,6,,,,,
143,6,,,,,
143,6,,,,,
143,6,,,,,
143,6,,,,,
143,6,,,,,
143,6,,,,,
143,6,,,,,
143,6,,,,,
145,6,,,,,
145,7,,,,,
145,7,,,,,
145,7,,,,,
145,7,,,,,
145,7,,,,,
165,7,,,,,
165,7,,,,,
165,7,,,,,
165,7,,,,,
165,7,,,,,
165,7,,,,,
156,7,,,,,
156,7,,,,,
156,7,,,,,
156,7,,,,,
156,7,,,,,
156,7,,,,,
117,7,,,,,
117,8,,,,,
117,8,,,,,
117,8,,,,,
117,8,,,,,
117,8,,,,,
121,8,,,,,
121,8,,,,,
121,8,,,,,
121,8,,,,,
121,8,,,,,
121,8,,,,,
128,8,,,,,
128,8,,,,,
128,8,,,,,
128,8,,,,,
128,8,,,,,
128,8,,,,,
193,8,,,,,
193,8,,,,,
193,8,,,,,
193,8,,,,,
193,8,,,,,
193,8,,,,,
213,8,,,,,
213,8,,,,,
213,8,,,,,
213,8,,,,,
213,8,,,,,
213,8,,,,,
204,8,,,,,
204,8,,,,,
204,8,,,,,
204,8,,,,,
204,8,,,,,
204,8,,,,,
219,8,,,,,
219,8,,,,,
219,8,,,,,
219,8,,,,,
219,8,,,,,
219,8,,,,,
236,8,,,,,
236,8,,,,,
236,8,,,,,
236,8,,,,,
236,8,,,,,
236,8,,,,,
215,8,,,,,
215,8,,,,,
215,8,,,,,
215,8,,,,,
215,8,,,,,
215,8,,,,,
202,8,,,,,
202,8,,,,,
202,8,,,,,
202,8,,,,,
202,8,,,,,
202,8,,,,,
154,8,,,,,
154,8,,,,,
154,8,,,,,
154,8,,,,,
154,8,,,,,
154,8,,,,,
119,8,,,,,
119,8,,,,,
119,8,,,,,
119,8,,,,,
119,8,,,,,
119,8,,,,,
132,8,,,,,
132,8,,,,,
132,8,,,,,
132,8,,,,,
132,8,,,,,
132,8,,,,,
169,8,,,,,
169,8,,,,,
169,8,,,,,
169,8,,,,,
169,8,,,,,
169,8,,,,,
167,8,,,,,
167,8,,,,,
167,8,,,,,
167,8,,,,,
167,8,,,,,
167,8,,,,,
139,8,,,,,
139,8,,,,,
139,8,,,,,
139,8,,,,,
139,8,,,,,
139,8,,,,,
121,8,,,,,
121,8,,,,,
121,8,,,,,
121,8,,,,,
121,8,,,,,
121,8,,,,,
136,8,,,,,
136,8,,,,,
136,8,,,,,
136,8,,,,,
136,8,,,,,
136,8,,,,,
121,8,,,,,
121,8,,,,,
121,8,,,,,
121,8,,,,,
121,8,,,,,
121,8,,,,,
123,8,,,,,
123,8,,,,,
123,8,,,,,
123,8,,,,,
123,8,,,,,
123,8,,,,,
93,8,,,,,
93,8,,,,,
93,8,,,,,
93,8,,,,,
93,8,,,,,
93,8,,,,,
104,8,,,,,
104,8,,,,,
104,8,,,,,
104,8,,,,,
104,8,,,,,
104,8,,,,,
100,8,,,,,
100,8,,,,,
100,8,,,,,
100,8,,,,,
100,8,,,,,
100,8,,,,,
100,8,,,,,
100,8,,,,,
100,8,,,,,
100,8,,,,,
100,8,,,,,
100,8,,,,,
71,8,,,,,
71,8,,,,,
71,8,,,,,
71,8,,,,,
71,8,,,,,
71,8,,,,,
71,8,,,,,
71,8,,,,,
71,8,,,,,
71,8,,,,,
71,8,,,,,
71,8,,,,,
132,8,,,,,
132,8,,,,,
132,8,,,,,
132,8,,,,,
132,8,,,,,
132,8,,,,,
115,8,,,,,
115,8,,,,,
115,8,,,,,
115,8,,,,,
115,8,,,,,
115,8,,,,,
69,8,,,,,
69,8,,,,,
69,8,,,,,
69,8,,,,,
69,8,,,,,
69,8,,,,,
84,8,,,,,
84,8,,,,,
84,8,,,,,
84,8,,,,,
84,8,,,,,
84,8,,,,,
89,8,,,,,
89,8,,,,,
89,8,,,,,
89,8,,,,,
89,8,,,,,
89,8,,,,,
102,8,,,,,
102,8,,,,,
102,8,,,,,
102,8,,,,,
102,8,,,,,
102,8,,,,,
82,8,,,,,
82,8,,,,,
82,8,,,,,
82,8,,,,,
82,8,,,,,
82,8,,,,,
73,8,,,,,
73,8,,,,,
73,8,,,,,
73,8,,,,,
73,8,,,,,
73,8,,,,,
63,8,,,,,
63,8,,,,,
63,8,,,,,
63,8,,,,,
63,8,,,,,
63,8,,,,,
82,8,,,,,
82,8,,,,,
82,8,,,,,
82,8,,,,,
82,8,,,,,
82,8,,,,,
97,8,,,,,
97,8,,,,,
97,8,,,,,
97,8,,,,,
97,8,,,,,
97,8,,,,,
117,8,,,,,
117,8,,,,,
117,8,,,,,
117,8,,,,,
117,8,,,,,
117,8,,,,,
121,8,,,,,
121,8,,,,,
121,8,,,,,
121,8,,,,,
121,8,,,,,
121,8,,,,,
69,8,,,,,
69,8,,,,,
69,8,,,,,
69,8,,,,,
69,8,,,,,
69,8,,,,,
63,8,,,,,
63,8,,,,,
63,8,,,,,
63,8,,,,,
63,8,,,,,
63,8,,,,,
80,8,,,,,
80,8,,,,,
80,8,,,,,
80,8,,,,,
80,8,,,,,
80,8,,,,,
73,8,,,,,
73,8,,,,,
73,8,,,,,
73,8,,,,,
73,8,,,,,
73,8,,,,,
54,8,,,,,
54,8,,,,,
54,8,,,,,
54,8,,,,,
54,8,,,,,
54,8,,,,,
43,8,,,,,
43,8,,,,,
43,8,,,,,
43,8,,,,,
43,8,,,,,
43,8,,,,,
32,8,,,,,
32,8,,,,,
32,8,,,,,
32,8,,,,,
32,8,,,,,
32,8,,,,,
45,8,,,,,
45,8,,,,,
45,8,,,,,
45,8,,,,,
45,8,,,,,
45,8,,,,,
47,8,,,,,
47,8,,,,,
47,8,,,,,
47,8,,,,,
47,8,,,,,
47,8,,,,,
63,8,,,,,
63,8,,,,,
63,8,,,,,
63,8,,,,,
63,8,,,,,
63,8,,,,,
65,8,,,,,
65,8,,,,,
65,8,,,,,
65,8,,,,,
65,8,,,,,
65,8,,,,,
65,8,,,,,
65,8,,,,,
65,8,,,,,
65,8,,,,,
65,8,,,,,
65,8,,,,,
45,8,,,,,
45,8,,,,,
45,8,,,,,
45,8,,,,,
45,8,,,,,
45,8,,,,,
39,8,,,,,
39,7,,,,,
39,7,,,,,
39,7,,,,,
39,7,,,,,
39,7,,,,,
52,7,,,,,
52,7,,,,,
52,7,,,,,
52,7,,,,,
52,7,,,,,
52,7,,,,,
50,7,,,,,
50,6,,,,,
50,6,,,,,
50,6,,,,,
50,6,,,,,
50,6,,,,,
39,6,,,,,
39,6,,,,,
39,6,,,,,
39,6,,,,,
39,6,,,,,
39,6,,,,,
26,6,,,,,
26,6,,,,,
26,6,,,,,
26,6,,,,,
26,6,,,,,
26,6,,,,,
15,6,,,,,
15,6,,,,,
15,6,,,,,
15,6,,,,,
15,6,,,,,
15,6,,,,,
13,6,,,,,
13,6,,,,,
13,6,,,,,
13,6,,,,,
13,6,,,,,
13,6,,,,,
0,6,,,,,
0,5,,,,,
0,5,,,,,
0,5,,,,,
0,5,,,,,
0,5,,,,,
4,5,,,,,
4,5,,,,,
4,5,,,,,
4,5,,,,,
4,5,,,,,
4,5,,,,,
4,5,,,,,
4,5,,,,,
4,5,,,,,
4,5,,,,,
4,5,,,,,
4,5,,,,,
6,5,,,,,
6,5,,,,,
6,5,,,,,
6,5,,,,,
6,5,,,,,
6,5,,,,,
0,5,,,,,
0,5,,,,,
0,5,,,,,
0,5,,,,,
0,5,,,,,
0,5,,,,,
2,5,,,,,
2,5,,,,,
2,5,,,,,
2,5,,,,,
2,5,,,,,
2,5,,,,,
2,5,,,,,
2,5,,,,,
2,5,,,,,
2,5,,,,,
2,5,,,,,
2,5,,,,,
15,5,,,,,
15,5,,,,,
15,5,,,,,
15,5,,,,,
15,5,,,,,
15,5,,,,,
6,5,,,,,
6,5,,,,,
6,5,,,,,
6,5,,,,,
6,5,,,,,
6,5,,,,,
0,5,,,,,
0,5,,,,,
0,5,,,,,
0,5,,,,,
0,5,,,,,
0,5,,,,,
0,5,,,,,
0,5,,,,,
0,5,,,,,
0,5,,,,,
0,5,,,,,
0,5,,,,,
15,5,,,,,
15,5,,,,,
15,5,,,,,
15,5,,,,,
15,5,,,,,
15,5,,,,,
28,5,,,,,
28,4,,,,,
28,4,,,,,
28,4,,,,,
28,4,,,,,
28,4,,,,,
45,4,,,,,
45,4,,,,,
45,4,,,,,
45,4,,,,,
45,4,,,,,
45,4,,,,,
50,4,,,,,
50,4,,,,,
50,4,,,,,
50,4,,,,,
50,4,,,,,
50,4,,,,,
50,4,,,,,
50,4,,,,,
50,4,,,,,
50,4,,,,,
50,4,,,,,
50,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,4,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,3,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
6,2,,,,,
6,2,,,,,
6,2,,,,,
6,2,,,,,
6,2,,,,,
6,2,,,,,
28,2,,,,,
28,2,,,,,
28,2,,,,,
28,2,,,,,
28,2,,,,,
28,2,,,,,
41,2,,,,,
41,2,,,,,
41,2,,,,,
41,2,,,,,
41,2,,,,,
41,2,,,,,
43,2,,,,,
43,2,,,,,
43,2,,,,,
43,2,,,,,
43,2,,,,,
43,2,,,,,
36,2,,,,,
36,2,,,,,
36,2,,,,,
36,2,,,,,
36,2,,,,,
36,2,,,,,
41,2,,,,,
41,2,,,,,
41,2,,,,,
41,2,,,,,
41,2,,,,,
41,2,,,,,
32,2,,,,,
32,2,,,,,
32,2,,,,,
32,2,,,,,
32,2,,,,,
32,2,,,,,
32,2,,,,,
32,2,,,,,
32,2,,,,,
32,2,,,,,
32,2,,,,,
32,2,,,,,
28,2,,,,,
28,2,,,,,
28,2,,,,,
28,2,,,,,
28,2,,,,,
28,2,,,,,
26,2,,,,,
26,2,,,,,
26,2,,,,,
26,2,,,,,
26,2,,,,,
26,2,,,,,
23,2,,,,,
23,2,,,,,
23,2,,,,,
23,2,,,,,
23,2,,,,,
23,2,,,,,
21,2,,,,,
21,2,,,,,
21,2,,,,,
21,2,,,,,
21,2,,,,,
21,2,,,,,
26,2,,,,,
26,2,,,,,
26,2,,,,,
26,2,,,,,
26,2,,,,,
26,2,,,,,
4,2,,,,,
4,2,,,,,
4,2,,,,,
4,2,,,,,
4,2,,,,,
4,2,,,,,
13,2,,,,,
13,2,,,,,
13,2,,,,,
13,2,,,,,
13,2,,,,,
13,2,,,,,
8,2,,,,,
8,2,,,,,
8,2,,,,,
8,2,,,,,
8,2,,,,,
8,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
8,2,,,,,
8,2,,,,,
8,2,,,,,
8,2,,,,,
8,2,,,,,
8,2,,,,,
6,2,,,,,
6,2,,,,,
6,2,,,,,
6,2,,,,,
6,2,,,,,
6,2,,,,,
8,2,,,,,
8,2,,,,,
8,2,,,,,
8,2,,,,,
8,2,,,,,
8,2,,,,,
4,2,,,,,
4,2,,,,,
4,2,,,,,
4,2,,,,,
4,2,,,,,
4,2,,,,,
6,2,,,,,
6,2,,,,,
6,2,,,,,
6,2,,,,,
6,2,,,,,
6,2,,,,,
6,2,,,,,
6,2,,,,,
6,2,,,,,
6,2,,,,,
6,2,,,,,
6,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
15,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,2,,,,,
0,3,,,,,
2,3,,,,,
2,3,,,,,
2,3,,,,,
2,3,,,,,
2,3,,,,,
2,3,,,,,
2,3,,,,,
2,3,,,,,
2,3,,,,,
2,3,,,,,
2,3,,,,,
2,4,,,,,
19,4,,,,,
19,4,,,,,
19,4,,,,,
19,4,,,,,
19,4,,,,,
19,4,,,,,
19,4,,,,,
19,4,,,,,
19,4,,,,,
19,4,,,,,
19,4,,,,,
19,4,,,,,
28,4,,,,,
28,4,,,,,
28,4,,,,,
28,4,,,,,
28,4,,,,,
28,4,,,,,
56,4,,,,,
56,4,,,,,
56,4,,,,,
56,4,,,,,
56,4,,,,,
56,4,,,,,
67,4,,,,,
67,4,,,,,
67,4,,,,,
67,4,,,,,
67,4,,,,,
67,4,,,,,
50,4,,,,,
50,4,,,,,
50,4,,,,,
50,4,,,,,
50,4,,,,,
50,4,,,,,
97,4,,,,,
97,4,,,,,
97,4,,,,,
97,4,,,,,
97,4,,,,,
97,4,,,,,
86,4,,,,,
86,4,,,,,
86,4,,,,,
86,4,,,,,
86,4,,,,,
86,4,,,,,
71,4,,,,,
71,4,,,,,
71,4,,,,,
71,4,,,,,
71,4,,,,,
71,4,,,,,
76,4,,,,,
76,4,,,,,
76,4,,,,,
76,4,,,,,
76,4,,,,,
76,4,,,,,
67,4,,,,,
67,4,,,,,
67,4,,,,,
67,4,,,,,
67,4,,,,,
67,4,,,,,
47,4,,,,,
47,4,,,,,
47,4,,,,,
47,4,,,,,
47,4,,,,,
47,4,,,,,
47,4,,,,,
47,4,,,,,
47,4,,,,,
47,4,,,,,
47,4,,,,,
47,4,,,,,
32,4,,,,,
32,4,,,,,
32,4,,,,,
32,4,,,,,
32,4,,,,,
32,4,,,,,
19,4,,,,,
19,4,,,,,
19,4,,,,,
19,4,,,,,
19,4,,,,,
19,6,,,,,
6,6,,,,,
6,6,,,,,
6,6,,,,,
6,6,,,,,
6,6,,,,,
6,6,,,,,
13,6,,,,,
13,6,,,,,
13,6,,,,,
13,6,,,,,
13,6,,,,,
13,6,,,,,
4,6,,,,,
4,6,,,,,
4,6,,,,,
4,6,,,,,
4,6,,,,,
4,6,,,,,
0,6,,,,,
0,6,,,,,
0,6,,,,,
0,6,,,,,
0,6,,,,,
0,6,,,,,
21,6,,,,,
21,6,,,,,
21,6,,,,,
21,6,,,,,
21,6,,,,,
21,6,,,,,
82,6,,,,,
82,6,,,,,
82,6,,,,,
82,6,,,,,
82,7,,,,,
82,9,,,,,
147,9,,,,,
147,9,,,,,
147,9,,,,,
147,9,,,,,
147,9,,,,,
147,9,,,,,
158,9,,,,,
158,9,,,,,
158,9,,,,,
158,9,,,,,
158,9,,,,,
158,9,,,,,
132,9,,,,,
132,9,,,,,
132,9,,,,,
132,9,,,,,
132,9,,,,,
