1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,71158,103816,14962,29924,1915136,145030,20594260,22509396
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,1,0.685424212,4.755914985,2.377957492,0.037155586,0.490643315,0.003455235,0.003161258
2,7,1,2,128,10,1420,1548,7,0,7,2,0,2,,,,,,,,,
2,7,1,2,128,10,1420,1548,7,0,7,2,0,2,,,,,,,,,
2,7,1,2,128,10,1420,1548,7,0,7,2,0,2,,0.557986871,24.68125456,,,,,,
2,7,1,2,128,10,1420,1548,7,0,7,2,0,2,,,,,,,,,
2,7,1,2,128,10,1420,1548,7,0,7,2,0,2,,,,,,,,,
2,7,1,2,128,10,1420,1548,7,0,7,2,0,2,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
4,7,1,2,128,10,1420,1548,7,0,7,4,0,4,,,,,,,,,
4,7,1,2,128,10,1420,1548,7,0,7,4,0,4,,,,,,,,,
4,7,1,2,128,10,1420,1548,7,0,7,4,0,4,,,,,,,,,
4,7,1,2,128,10,1420,1548,7,0,7,4,0,4,,,,,,,,,
4,7,1,2,128,10,1420,1548,7,0,7,4,0,4,,,,,,,,,
4,7,1,2,128,10,1420,1548,7,0,7,4,0,4,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
5,7,1,2,128,10,1420,1548,7,0,7,5,0,5,,,,,,,,,
5,7,1,2,128,10,1420,1548,7,0,7,5,0,5,,,,,,,,,
5,7,1,2,128,10,1420,1548,7,0,7,5,0,5,,,,,,,,,
5,7,1,2,128,10,1420,1548,7,0,7,5,0,5,,,,,,,,,
5,7,1,2,128,10,1420,1548,7,0,7,5,0,5,,,,,,,,,
5,7,1,2,128,10,1420,1548,7,0,7,5,0,5,,,,,,,,,
2,7,1,2,128,10,1420,1548,7,0,7,2,0,2,,,,,,,,,
2,7,1,2,128,10,1420,1548,7,0,7,2,0,2,,,,,,,,,
2,7,1,2,128,10,1420,1548,7,0,7,2,0,2,,,,,,,,,
2,7,1,2,128,10,1420,1548,7,0,7,2,0,2,,,,,,,,,
2,7,1,2,128,10,1420,1548,7,0,7,2,0,2,,,,,,,,,
2,7,1,2,128,10,1420,1548,7,0,7,2,0,2,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
