1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,12795,26013,12057,5874,375936,29370,4170540,4546476
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,1,0.49186945,1.061209256,2.178243105,0.034035049,0.435648621,0.003067948,0.002814268
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
3,7,1,2,128,10,1420,1548,7,0,7,3,0,3,,,,,,,,,
11,7,1,2,128,10,1420,1548,7,0,7,7,0,7,,,,,,,,,
11,7,1,2,128,10,1420,1548,7,0,7,7,0,7,,,,,,,,,
11,7,1,2,128,10,1420,1548,7,0,7,7,0,7,,,,,,,,,
11,17,5,4,256,20,2840,3096,17,0,17,11,0,11,,,,,,,,,
11,17,5,4,256,20,2840,3096,17,0,17,11,0,11,,,,,,,,,
11,17,5,4,256,20,2840,3096,17,0,17,11,0,11,,,,,,,,,
11,17,5,4,256,20,2840,3096,17,0,17,0,0,0,,,,,,,,,
0,17,5,4,256,20,2840,3096,17,0,17,0,0,0,,,,,,,,,
0,17,5,4,256,20,2840,3096,17,0,17,0,0,0,,,,,,,,,
0,17,5,4,256,20,2840,3096,17,0,17,0,0,0,,,,,,,,,
0,17,5,4,256,20,2840,3096,17,0,17,0,0,0,,,,,,,,,
0,17,5,4,256,20,2840,3096,17,0,17,0,0,0,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,1,0,1,,,,,,,,,
1,7,1,2,128,10,1420,1548,7,0,7,0,0,0,,,,,,,,,
0,7,1,2,128,10,1420,1548,7,0,7,0,0,0,,,,,,,,,
