7,11,2,128,50,7100,7228,2,11,1
7,11,2,128,50,7100,7228,2,11,1
7,11,2,128,50,7100,7228,2,11,1
7,11,2,128,50,7100,7228,2,11,1
7,11,2,128,50,7100,7228,2,11,1
7,11,2,128,50,7100,7228,2,11,1
14,22,4,256,100,14200,14456,2,11,2
14,22,4,256,100,14200,14456,2,11,2
14,22,4,256,100,14200,14456,2,11,2
14,22,4,256,100,14200,14456,2,11,2
14,22,4,256,100,14200,14456,2,11,2
14,22,4,256,100,14200,14456,2,11,2
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
14,22,4,256,100,14200,14456,2,11,2
14,22,4,256,100,14200,14456,2,11,2
14,22,4,256,100,14200,14456,2,11,2
14,22,4,256,100,14200,14456,2,11,2
14,22,4,256,100,14200,14456,2,11,2
14,22,4,256,100,14200,14456,2,11,2
43,44,8,512,200,28400,28912,2,11,4
43,44,8,512,200,28400,28912,2,11,4
43,44,8,512,200,28400,28912,2,11,4
43,44,8,512,200,28400,28912,2,11,4
43,44,8,512,200,28400,28912,2,11,4
43,44,8,512,200,28400,28912,2,11,4
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
7,11,2,128,50,7100,7228,2,11,1
7,11,2,128,50,7100,7228,2,11,1
7,11,2,128,50,7100,7228,2,11,1
7,11,2,128,50,7100,7228,2,11,1
7,11,2,128,50,7100,7228,2,11,1
7,11,2,128,50,7100,7228,2,11,1
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
14,22,4,256,100,14200,14456,2,11,2
14,22,4,256,100,14200,14456,2,11,2
14,22,4,256,100,14200,14456,2,11,2
14,22,4,256,100,14200,14456,2,11,2
14,22,4,256,100,14200,14456,2,11,2
14,22,4,256,100,14200,14456,2,11,2
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
43,44,8,512,200,28400,28912,2,11,4
43,44,8,512,200,28400,28912,2,11,4
43,44,8,512,200,28400,28912,2,11,4
43,44,8,512,200,28400,28912,2,11,4
43,44,8,512,200,28400,28912,2,11,4
43,44,8,512,200,28400,28912,2,11,4
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
51,55,10,640,250,35500,36140,2,11,5
51,55,10,640,250,35500,36140,2,11,5
51,55,10,640,250,35500,36140,2,11,5
51,55,10,640,250,35500,36140,2,11,5
51,55,10,640,250,35500,36140,2,11,5
51,55,10,640,250,35500,36140,2,11,5
73,77,14,896,350,49700,50596,2,11,7
73,77,14,896,350,49700,50596,2,11,7
73,77,14,896,350,49700,50596,2,11,7
73,77,14,896,350,49700,50596,2,11,7
73,77,14,896,350,49700,50596,2,11,7
73,77,14,896,350,49700,50596,2,11,7
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
7,7,2,128,40,5680,5808,1,7,1
7,7,2,128,40,5680,5808,1,7,1
7,7,2,128,40,5680,5808,1,7,1
7,7,2,128,40,5680,5808,1,7,1
7,7,2,128,40,5680,5808,1,7,1
7,7,2,128,40,5680,5808,1,7,1
14,14,4,256,80,11360,11616,1,7,2
14,14,4,256,80,11360,11616,1,7,2
14,14,4,256,80,11360,11616,1,7,2
14,14,4,256,80,11360,11616,1,7,2
14,14,4,256,80,11360,11616,1,7,2
14,14,4,256,80,11360,11616,1,7,2
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
65,70,20,1280,400,56800,58080,1,7,10
65,70,20,1280,400,56800,58080,1,7,10
65,70,20,1280,400,56800,58080,1,7,10
65,70,20,1280,400,56800,58080,1,7,10
65,70,20,1280,400,56800,58080,1,7,10
65,70,20,1280,400,56800,58080,1,7,10
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
14,14,4,256,80,11360,11616,1,7,2
14,14,4,256,80,11360,11616,1,7,2
14,14,4,256,80,11360,11616,1,7,2
14,14,4,256,80,11360,11616,1,7,2
14,14,4,256,80,11360,11616,1,7,2
14,14,4,256,80,11360,11616,1,7,2
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
58,63,18,1152,360,51120,52272,1,7,9
58,63,18,1152,360,51120,52272,1,7,9
58,63,18,1152,360,51120,52272,1,7,9
58,63,18,1152,360,51120,52272,1,7,9
58,63,18,1152,360,51120,52272,1,7,9
58,63,18,1152,360,51120,52272,1,7,9
36,42,12,768,240,34080,34848,1,7,6
36,42,12,768,240,34080,34848,1,7,6
36,42,12,768,240,34080,34848,1,7,6
36,42,12,768,240,34080,34848,1,7,6
36,42,12,768,240,34080,34848,1,7,6
36,42,12,768,240,34080,34848,1,7,6
21,21,6,384,120,17040,17424,1,7,3
21,21,6,384,120,17040,17424,1,7,3
21,21,6,384,120,17040,17424,1,7,3
21,21,6,384,120,17040,17424,1,7,3
21,21,6,384,120,17040,17424,1,7,3
21,21,6,384,120,17040,17424,1,7,3
43,49,14,896,280,39760,40656,1,7,7
43,49,14,896,280,39760,40656,1,7,7
43,49,14,896,280,39760,40656,1,7,7
43,49,14,896,280,39760,40656,1,7,7
43,49,14,896,280,39760,40656,1,7,7
43,49,14,896,280,39760,40656,1,7,7
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
51,56,16,1024,320,45440,46464,1,7,8
51,56,16,1024,320,45440,46464,1,7,8
51,56,16,1024,320,45440,46464,1,7,8
51,56,16,1024,320,45440,46464,1,7,8
51,56,16,1024,320,45440,46464,1,7,8
51,56,16,1024,320,45440,46464,1,7,8
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
51,56,16,1024,320,45440,46464,1,7,8
51,56,16,1024,320,45440,46464,1,7,8
51,56,16,1024,320,45440,46464,1,7,8
51,56,16,1024,320,45440,46464,1,7,8
51,56,16,1024,320,45440,46464,1,7,8
51,56,16,1024,320,45440,46464,1,7,8
14,14,4,256,80,11360,11616,1,7,2
14,14,4,256,80,11360,11616,1,7,2
14,14,4,256,80,11360,11616,1,7,2
14,14,4,256,80,11360,11616,1,7,2
14,14,4,256,80,11360,11616,1,7,2
14,14,4,256,80,11360,11616,1,7,2
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
29,35,10,640,200,28400,29040,1,7,5
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,1,7,0
